"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94"
"X__147",2.9988454168782,9.40817421886536,21.2719657391789,8.26724505003194,0.670947904554462,9.27658407166604,32.7072517646288,4.00235010890749,3.82732022076284,3.17976879472986,1.27354812239195,21.4703329457428,15.5711612884757,5.88100424165998,4.82499058318731,1.31505789292674,6.17272072190105,5.15463020585971,19.7083654050867,2.69546027742749,NA,3.94773103989249,17.1757363280298,0.542241910587159,15.2532150116601,10.682657506428,NA,3.29373753751904,NA,5.6417967278623,7.01727340913881,13.4663366689663,NA,2.17328777779597,2.45437149389709,3.93455268373164,6.66980560423183,19.5099981985228,2.58633699225979,NA,NA,12.1237369188189,0.424781803981879,3.77481125431945,16.3523976329216,NA,2.37317871288548,5.95490288119729,0.761963446389676,0.641397470697131,7.54009993756244,3.70330161496004,2.73525180557148,6.05474611785673,17.551574061214,NA,NA,15.0323872949108,7.92885393295229,4.04484950390245,NA,5.03526264887776,4.93164265461997,32.7094229287106,5.60387358543096,1.0355935048558,26.7912415453399,3.65960772460777,6.63447862762238,2.28881301223203,11.0968949083703,0.994169764661568,2.92836948655852,11.598647254385,18.54,NA,5.54261312458034,8.34248608154141,3.98,10.5573439765137,12.9869562640229,2.10035865773571,14.947647557125,2.41956040393889,0.362415420762025,4.34890928743388,9.32325870850461,4.44,18.2264456854621,5.42009220287909,1.39246082716157,9.77833641768068,3.06429834160327,5.24797947953686
"X__148",3.16644829122593,9.76839347890451,22.3469156256704,8.9422845261473,0.688995692998234,9.38793280417168,33.2183880922127,4.11345088202776,3.65900691430552,3.30415982475618,1.34093098426973,21.8484932094589,16.4627725069808,5.93650416673542,5.08097674879123,1.48823069687619,6.18043796102246,5.26861812901203,20.1831759599993,2.62991121965709,NA,3.96766719164782,17.3230089598681,0.567531154142699,15.229187849672,10.9770207429165,NA,3.38508423832299,NA,5.72892588986617,7.30293077427393,13.5863749698015,NA,2.25756035578145,2.49499000720104,4.00628356028763,6.98964141322464,19.9368966484595,2.5832024395589,NA,NA,12.1966897143517,0.429546147760885,3.74989570784996,17.2396576135294,NA,2.41124652712025,6.11406300937736,0.774020693410782,0.652944510830118,7.75102275917754,3.77739034653852,2.90334915819073,5.96361629938515,17.9887889992831,NA,NA,15.4678139521982,8.02753279757092,4.38686497735822,NA,5.16254490828528,5.0950050036724,33.2872583894573,4.92558623079589,1.06134655687388,28.8733173814749,3.99909460093465,6.78770471518276,2.32148667018797,11.4637155728642,1.02264552220334,3.02724805789534,11.416805227809,18.73,NA,5.58819485470057,8.37313009355468,4.06,10.8047562759124,12.8455401087034,2.13442070001155,15.1306721306168,2.47957835215936,0.379112797255192,4.3978448489249,9.66939487450288,4.54,18.6468621594416,5.41228106074358,1.43593485663764,9.98017591049357,3.07977313361531,5.30966468093533
"X__149",3.21226971044536,9.50084558343707,22.6472348535509,8.88287916276581,0.730461331416343,9.34051758726762,32.8912949712451,4.11581224087201,3.6024358031296,3.27678987311121,1.38352000061284,21.8023639160091,16.3001485858458,5.83430319646917,5.10442858098168,1.48615144777317,6.07837702287013,5.39778654540591,20.4646515982346,2.5844836665775,NA,4.02929100885967,17.0805807228373,0.564096307815312,15.2985988857848,11.0067908251973,NA,3.47615977447779,NA,5.79675337702287,7.27218862617985,13.2933670733667,NA,2.24125484820115,2.44276614095274,3.92426044712856,7.1080634779992,20.0774190851946,2.59008698851352,NA,NA,12.1919570014712,0.421930669932286,3.72564614818778,17.2739524124901,NA,2.46772685644142,6.2702186066763,0.756276832285676,0.654242975904342,7.69602268136953,3.83220660020601,2.97518531356159,5.91409353343741,18.020253732694,NA,NA,15.0204643161683,8.13774993312826,4.42377129735464,NA,5.22083244335002,5.11332282013826,32.9852314301257,4.96655033770229,1.13822890196603,29.2067189380768,4.0626861201433,6.59368649011468,2.29347599101065,11.4702964089876,1.0361403303464,3.09629667064999,11.3646875417948,18.44,NA,5.57966848334894,8.27450543680621,4.1,10.8050737148682,12.7378478161378,2.12977882171994,15.289998390241,2.36502241360552,0.38676828151258,4.31236207703624,9.6925471445767,4.52,18.5402233516116,5.28924409856894,1.44322840532442,10.156052728367,3.05321811354703,5.41832160291561
"X__150",3.21268597700371,9.51076239183665,23.7633043198483,9.36201361488832,0.828132948368415,9.27391436506189,32.6848216856045,4.13361680185596,3.67785001608724,3.49993971629453,1.40868640030695,21.4139909911436,16.9644202628327,6.00836883816233,5.06159556669433,1.47243212876569,6.17282077117166,5.38932477604863,20.415532826444,2.54548099165157,NA,4.10603711485618,17.9977935238386,0.602330774608183,15.4259091466881,10.9184336951552,NA,3.44927881767628,NA,5.77461216195621,7.48960470477082,13.3072424461526,NA,2.29292980881581,2.48772017665117,3.98679487965079,7.46964172861667,19.6050197280409,2.75771249561326,NA,NA,12.7450248082231,0.442833771398202,3.68724726940206,17.0965930128332,NA,2.46159415459604,6.17685231883739,0.766463473489916,0.656852115257438,8.03407488648079,3.87226637433311,3.14125383661524,5.94676730137273,18.0919634209436,NA,NA,15.2820606182259,8.06989128410072,4.54100407613376,NA,5.25134935052797,5.29729091740311,32.2389456029221,5.10975648993277,1.16995803769495,30.6585389395966,4.12534119457126,6.68920209028847,2.3557927880185,11.6819605269842,1.04896840126666,3.03439350853853,11.317816961035,18.575,NA,5.51971166579175,8.46145985873004,4,10.8988294811712,12.6474755160114,2.20130658899632,15.4675266822144,2.39023229946018,0.392235001392882,4.28397285489306,10.1490335800044,4.77,18.3363905305404,5.3211946895162,1.47181623946723,10.4015847628402,3.03939347597826,5.43866035595143
"X__151",3.2854809685066,9.55571520137254,23.1771044700305,8.96040264138165,0.835481112428039,9.23674051811717,32.9136049779885,4.0862728581104,3.68411305452083,3.56829292429546,1.40110453475837,21.7777764984761,16.8675029559348,6.01240665424992,5.27746549271927,1.49046067558415,6.10883093464274,5.33508487978327,20.742979343041,2.59404832373857,NA,4.10163951214411,18.4114647485973,0.604855611461737,15.4423139015638,10.9300449542838,NA,3.49443765382236,NA,5.81132675245513,7.4625614528598,13.3040032411552,NA,2.29066461225872,2.53111719386709,3.99363467779274,7.39644784964443,19.7434593633593,2.81152767791773,NA,NA,12.4646020995598,0.43406043629541,3.72409385370809,17.237022853267,NA,2.453750671217,6.37168893838106,0.730825491026075,0.649991707707336,7.98845971191585,3.81640591416273,3.10746682700792,5.97962034663138,18.0900207096051,NA,NA,14.7180315816684,8.11962995259059,4.51038813465957,NA,5.1787335288287,5.32806210424189,32.7214695688288,5.29040045716221,1.15532750592618,30.2207805621402,4.05405265824166,6.57105341660947,2.41122744986543,11.5709136471385,1.06301889603793,3.26583545622172,11.4709616491703,18.69,NA,5.45620318320352,8.51652463181942,4.1,11.0755505715582,12.7531727132777,2.23422113105317,14.3194427044208,2.34604501237457,0.397621147624125,4.30499134778192,10.4655621401964,4.85,18.1795045716221,5.29157636302066,1.47691756478049,10.694863782594,3.04603165744141,5.49735988824924
"X__152",3.30570743262749,9.6167426238059,23.4935036254649,8.89182266637233,0.87150468678361,9.25126679006266,32.4442515580159,4.19901446789723,3.68165063084787,3.66327218209326,1.49800194748042,21.613787634363,16.5277318462795,5.94084533614088,5.4847637759174,1.51850410942621,6.1694753689144,5.35159267435345,20.9773947596325,2.57149861604035,NA,4.09690388411515,17.8438521119408,0.59297355355787,15.7303295667173,10.8068938171815,NA,3.49638714648561,NA,5.89252661787431,7.39134449955573,13.3043643266951,NA,2.30987043420673,2.51288827503925,3.92950146685145,7.39158538946153,19.4689079454567,2.83618784524441,NA,NA,12.6807172816655,0.442179062702403,3.72996934911444,17.1403566325854,NA,2.47548401957072,6.82800236796662,0.735387321910713,0.720459760188144,8.00069117550001,3.795900138767,3.07712654823998,5.93434627378602,17.9177154204314,NA,NA,14.4509739945429,8.29667747796702,4.58745867522022,NA,5.48027972225942,5.57688666496731,31.79167497678,5.1147131043149,1.14963194314728,29.7336893137937,4.11620312778745,6.80004230257773,2.37765703959744,11.3490062660259,1.0594762858938,3.41051197351378,11.5198895379443,18.09,NA,5.45530114282803,8.72002423203748,4.141,11.1886926761341,12.6542446933578,2.21087598702644,14.8049724244661,2.3068003702924,0.385950514771566,4.36754072916844,10.6654731783525,5.09,18.2079072492316,5.30327395608688,1.46600671858929,11.0072397221892,3.06300559526471,5.63325544668784
"X__153",3.49605709876543,9.75896261142284,22.8120648819109,8.48875402576489,0.874014274691358,9.34230642780462,31.8328275966184,4.39287174584004,3.7006758252818,3.82351819835346,1.56263268052321,21.4674275362319,16.3563640122588,5.83572608024691,5.82169508185722,1.51593245101986,6.18533179012346,5.4311656266774,21.186807568438,2.54428770799785,NA,4.04231970194766,17.3013572710739,0.601431940706166,15.5161119633211,10.745406266774,NA,3.64541136509536,NA,5.84040307971014,7.49574259421553,13.136472227688,NA,2.27769873859367,2.54380413305256,3.96585885298522,7.7287416129898,19.2575452898551,2.80099594778053,NA,NA,12.686361044015,0.444555803055763,3.73809182098765,17.1029890189525,NA,2.44448481890701,7.14293252586219,0.758843162909286,0.803001355861403,7.94324254705951,3.81910121777448,3.01044917405556,5.85608603283703,17.9033743962107,NA,NA,14.6347229484163,8.23736530461621,4.78737291132592,NA,5.53820906282327,6.0727632063852,31.1420081754646,5.12832991143317,1.18795786366076,29.1727841519055,4.1444650318788,6.58056670430824,2.34377981597669,11.6515749127751,1.06167887815352,3.64306817173755,10.9207937466452,18.1,NA,5.49547436929683,8.92637489651889,4.25,11.2591534956619,12.4746044679979,2.32329948336017,14.6350923449196,2.23983629042144,0.387860326605185,4.30868575550188,10.6635587761675,5.09,19.0470803140097,5.09208316559313,1.45859546909139,11.183874966452,3.02991905343732,5.45338137412775
"X__154",3.45711869495596,9.90894995572083,22.7887620096077,8.61339946957566,0.885445706565252,9.3777284327462,32.8367481485188,4.48955074059247,3.7699056244996,3.96471884893415,1.55055433896622,21.9773974179343,16.606020431497,5.99410290732586,5.65133076461169,1.54570834167334,6.23810023018415,5.57372197758207,21.3776931545236,2.57049709767814,NA,4.04775022705788,17.6019428757004,0.606732081942475,15.3813192734292,10.876989091273,NA,3.70760591637915,NA,6.02643990192154,7.39828463108829,13.5241131954276,NA,2.31532881305044,2.56164777866696,4.03778305356135,7.84319105284227,19.7549639711769,2.8028307288094,NA,NA,12.7466553242594,0.451702767610025,3.7699056244996,17.2368008373121,NA,2.49207658858607,7.007002568817,0.771384307445956,0.786736682580611,7.96127764345977,3.88188791321184,3.1389285946237,5.94240330736643,18.0580140750734,NA,NA,14.8057622139414,8.43701586269015,4.71610584847072,NA,5.51480747170361,5.369127461374,31.6981561954774,5.23036188951161,1.23350935748599,28.4741936048839,4.17095221161282,6.59706476429544,2.40413923265397,11.6471975080064,1.07006054843875,3.59743161905524,11.1356850480384,18.345,NA,5.57019430544436,9.04041342244546,4.2,11.2818186071415,12.7760699482206,2.33767073658927,14.8152566712696,2.31006972652612,0.377640814668637,4.35314741793435,10.7711589271417,5.05,19.0259117293835,5.14922543034427,1.50813382622439,11.3238275620496,3.03463948913877,5.50081675340272
"X__155",3.37587020371835,9.97258648356984,22.1231949663766,8.33771187697785,0.865234251384494,9.31656274723101,32.4885265031646,4.44328377175633,3.79304712223101,3.85957551752675,1.51513057667282,21.6279430379747,16.0577142860807,6.00128807357595,5.76240184928797,1.56208284711234,6.27513325751582,5.52934211827532,21.7561258900316,2.58812831289557,NA,4.00384495580816,17.3531656221113,0.619939711074966,15.2628518371037,10.8431039853639,NA,3.66278772866643,NA,6.01294106012658,7.03675848379586,13.5573980183445,NA,2.24786110561709,2.53296438575892,4.03233079103917,7.79584800237342,19.3789166337025,2.78616642498235,NA,NA,12.760020272943,0.452839015842167,3.69399673655063,17.0936516661743,NA,2.4385280033661,7.06049164346307,0.77201035897943,0.748234694472784,7.88956493263944,3.7533621935979,2.99804619454549,5.93093938804858,17.9793195715835,NA,NA,14.9424940772564,8.33771187697785,4.65411054468656,NA,5.62937491714394,5.13053454592296,31.1848362573408,5.08186743473101,1.24686956091772,27.3029474881329,4.14506879647805,6.63073976876335,2.37199310759165,11.5422831784019,1.06275237341772,3.59733513270753,11.1868670886076,18.21,NA,5.55730928599684,8.84485305623269,4.24,11.1217522376836,12.7409752726389,2.29563835047468,14.7672890342886,2.30350985206626,0.373648239855391,4.26499307753165,10.6624826938291,5.03,18.5865135482595,5.18557901503165,1.50214149874726,11.4199268196203,2.98255292469924,5.53749920886076
"X__156",3.28628896398253,9.9237092414371,21.6230821725872,8.17493513558065,0.836721800049452,9.3169788180994,32.3792691007995,4.17545154537213,3.80020862111596,3.72733985387621,1.49997011825903,21.8503255583945,15.8202218520446,5.96659556581225,5.45384125937526,1.56914471276683,6.19383895161955,5.33730618973049,20.9413520151653,2.57775574054232,NA,3.92709489151887,17.4441690624443,0.591583347622906,15.1028646915797,10.9309895326795,NA,3.56700870873413,NA,5.99572933322344,6.67856944537093,13.5005543145141,NA,2.24446544135828,2.47249903606691,3.9861305552497,7.63188171103602,19.542931179428,2.7111886738044,NA,NA,12.8421646748537,0.468058652849986,3.66502794032803,16.8157676101528,NA,2.38334424138492,6.71097341931217,0.73358826341383,0.695524725067386,7.78257146156763,3.6280452415038,2.96584567733223,5.99430217711196,17.3503458943381,NA,NA,15.1522785255282,8.2739899447787,4.547961851937,NA,5.39828765967975,4.84993617446079,31.7215659692343,5.11822025879832,1.2189568284843,26.8613335531196,4.07415345743263,6.40862205234847,2.36627078590608,11.5427986483145,1.05231167889228,3.4192364727427,11.1349259045578,18.36,NA,5.59018729085964,8.7881819443699,4.25,11.0754922315533,12.8672456089198,2.35750445891371,14.6824611295558,2.25255326781119,0.370907251976437,4.24886863924833,10.7095729003544,4.74,18.6456111431633,5.21960576938927,1.49753608380981,10.9601233000907,2.98268612332829,5.36877065853457
"X__157",3.34151696619951,9.97558408441614,21.6536801319044,8.26671327287716,0.820866051112943,9.2594154987634,32.5095465787304,4.29822647980214,3.82683805441055,3.78974987606328,1.51995778840678,21.8858911788953,16.0456747539836,5.89003320692498,5.58815884583677,1.56742456718879,6.26969826875515,5.22010433635614,21.5724062654575,2.59495845012366,NA,3.94723370416787,17.8293495732467,0.604286690791787,15.2572962801016,10.8674769991756,NA,3.62896638669701,NA,5.99685028854081,6.41199045575513,13.6339512308805,NA,2.30353358615004,2.47679771151281,4.03048304343482,7.58169068425392,19.8424339653751,2.75784876397494,NA,NA,12.9109342126958,0.469445052381653,3.69331670239077,16.9348417505539,NA,2.38603612304449,6.93602680322221,0.757588540807914,0.737437266521579,7.86083518311294,3.64647618511066,2.98823971755845,6.00887873645911,17.3700535379995,NA,NA,15.1311518897804,8.26090799670239,4.51078296565993,NA,5.51207152110262,5.0938006493728,31.3663293784257,5.10283775762572,1.19008161582852,26.8435970321517,4.11250758385088,6.26131960073124,2.39238937676933,11.3144832646331,1.05075498763397,3.64972631401444,11.3260938169827,18.58,NA,5.55564929925804,8.869500409108,4.6,11.1802442656382,12.7628908113876,2.32211046990932,14.6496349186203,2.2418842926025,0.378175126008091,4.29242120362737,10.5307709810387,4.71,19.076137510305,5.28164026380874,1.50423629443967,10.7513714756801,3.0176517746138,5.41632267106348
"X__158",3.3701459953247,9.92185525870434,22.3051673657509,8.66327129996519,0.840215461644313,9.28414874745097,32.5351387668485,4.40532858066548,3.8622058789396,3.85071167571942,1.57577927764679,21.9802221595902,16.3992481576445,5.86874252698244,5.72251718421009,1.54348972926372,6.28420818343087,5.38132471774127,21.2490954457284,2.55314090554902,NA,3.94046671316398,18.3802024303805,0.617396714896143,15.4002467374724,10.7522047681417,NA,3.72624615947709,NA,6.04630187177744,6.6278435527959,13.3759213934057,NA,2.29782681499411,2.46224686898409,4.02862014794553,7.76386939005587,19.8100523898735,2.81961201644938,NA,NA,13.1138601057745,0.488096724072652,3.71365949898039,17.4578687779526,NA,2.43884953434382,7.27539754106718,0.760139678697548,0.74973279552103,8.03358805789098,3.67219522012691,3.02238995135249,5.97468328171452,17.6128911782215,NA,NA,15.3324082755064,8.36733905864019,4.69234978518155,NA,6.09929514874007,5.23240548636835,31.0796017244326,4.99022995175489,1.19533415123431,27.9626955087289,4.24930823214512,6.28933141461603,2.42262567744831,11.4891340749706,1.0618745129897,3.76231801153491,11.135175903974,18.485,NA,5.55540250675597,9.12113363094111,4.83,11.3496873135154,12.7569917835375,2.37674207934745,15.0472452487634,2.25030813492836,0.395164333466848,4.31596864897127,10.9785058938608,5.195,18.9976893744715,5.19216018701195,1.5006328309414,10.9610981149593,2.98600480502208,5.51362383739244
"X__159",3.32111525294789,9.98534976485443,22.4454756313361,8.64631162452247,0.845417136619974,9.3974053616022,32.2096942133726,4.32956048753866,3.80787057403212,3.86280159440551,1.66070939298683,22.1485315957464,16.0723948162177,5.88647882315974,5.96799287214514,1.56274076769147,6.33480609257942,5.57672543701523,21.1936527362032,2.55721216531331,NA,3.9117836810559,18.1224700883144,0.658320122522454,15.2622476157753,10.8763031074801,NA,3.71501835904073,NA,6.06697421734169,6.57538989732265,13.2953593236923,NA,2.24978775199696,2.47627026469539,4.04239402652645,7.56916169150115,19.8195587675922,2.82925228833742,NA,NA,13.2052759356343,0.505161727588207,3.66463874510063,17.0817369828211,NA,2.45064120538588,7.35270828571782,0.767396546876809,0.760010819533591,8.24340748830155,3.65285263957591,3.05054996477656,5.97934798258129,17.5892018285649,NA,NA,15.5850851637109,8.39594704549589,4.90924799176096,NA,5.96411089365571,5.22200688688888,31.2541532967235,4.98749531149222,1.19825652008534,27.4352999156565,4.23366569380408,6.22296884066119,2.47750009560083,11.5400603635041,1.05502469115385,3.81748658959272,11.0509760695917,18.45,NA,5.49288241520168,8.94703318999264,5.17,11.3125686887365,12.8462836970786,2.43261211900706,14.91716587995,2.20460726690799,0.423087544567727,4.24455297931103,11.1732471430698,5.265,19.2023809681314,5.14237200456447,1.4754147825826,11.0335087733805,2.95573978990935,5.5021983065143
